Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
1,B4 SH,NEWBY,2958.5,66.64,0.521,5.9,14.85,3.0,1,0.95
0,B4 SH,NEWBY,2959,67.56,0.512,3.2,12.7,2.9,1,0.9
0,B4 SH,NEWBY,2959.5,64.7,0.512,2.3,10.55,3.0,1,0.85
0,B4 SH,NEWBY,2960,62.96,0.522,2.2,9.5,3.2,1,0.8
0,B4 SH,NEWBY,2960.5,63.92,0.544,2.4,9.7,3.2,1,0.75
1,B4 SH,NEWBY,2961,66.19,0.569,3.1,10.35,3.2,1,0.7
0,B4 SH,NEWBY,2961.5,67.73,0.591,4.9,10.75,3.3,1,0.65
0,B4 SH,NEWBY,2962,69.53,0.603,6.0,11.4,3.3,1,0.6
0,B4 SH,NEWBY,2962.5,69.57,0.609,6.2,11.5,3.1,1,0.55
0,B4 SH,NEWBY,2963,66.4,0.606,4.5,10.65,3.1,1,0.5
0,B4 SH,NEWBY,2963.5,63.73,0.602,2.7,9.65,3.1,1,0.45
0,B4 SH,NEWBY,2964,61.19,0.598,2.3,8.85,3.2,1,0.4
0,B4 SH,NEWBY,2964.5,61.34,0.593,2.2,8.8,3.2,1,0.35
0,B4 SH,NEWBY,2965,63.16,0.587,2.2,9.5,3.2,1,0.3
0,B4 SH,NEWBY,2965.5,67.6,0.581,2.7,10.05,3.2,1,0.25
0,B4 SH,NEWBY,2966,72.68,0.579,3.6,10.8,3.2,1,0.2
0,B4 SH,NEWBY,2966.5,76.58,0.587,6.5,11.35,3.2,1,0.15
1,B4 SH,NEWBY,2967,76.67,0.605,7.8,13.5,3.4,1,0.1
1,B4 SH,NEWBY,2967.5,72.12,0.629,8.8,15.1,3.6,1,0.05
0,B5 SH,NEWBY,2974.5,47.6,0.433,7.8,11.5,3.2,1,1
0,B5 SH,NEWBY,2975,57.5,0.41,9.3,14.95,3.0,1,0.923
1,B5 SH,NEWBY,2975.5,68.77,0.389,9.4,19,2.9,1,0.846
1,B5 SH,NEWBY,2976,80.03,0.373,9.8,20.6,2.9,1,0.769
1,B5 SH,NEWBY,2976.5,84.28,0.358,9.0,21.8,3.0,1,0.692
1,B5 SH,NEWBY,2977,85.4,0.346,11.2,20.9,3.1,1,0.615
1,B5 SH,NEWBY,2977.5,88.92,0.338,12.6,19.9,3.3,1,0.538
1,B5 SH,NEWBY,2978,89.45,0.336,13.2,19.8,3.3,1,0.462
1,B5 SH,NEWBY,2978.5,90.91,0.342,12.9,20.05,3.3,1,0.385
1,B5 SH,NEWBY,2979,97.24,0.356,14.2,20.1,3.4,1,0.308
1,B5 SH,NEWBY,2979.5,100.16,0.382,13.0,21.7,3.5,1,0.231
1,B5 SH,NEWBY,2980,100.42,0.42,13.8,23,3.5,1,0.154
1,B5 SH,NEWBY,2980.5,94.18,0.464,11.8,22.9,3.5,1,0.077
1,B5 SH,NEWBY,2981,94.18,0.464,11.8,22.9,3.5,1,0.077
1,C SH,NEWBY,3003,136.52,0.594,2.5,17.75,3.4,1,1
1,C SH,NEWBY,3003.5,108.53,0.561,6.2,20.7,3.3,1,0.976
1,C SH,NEWBY,3004,89.16,0.533,10.4,19.6,3.4,1,0.951
1,C SH,NEWBY,3004.5,80.39,0.513,13.5,18.25,3.5,1,0.927
1,C SH,NEWBY,3005,78.07,0.501,14.3,18.05,3.6,1,0.902
1,C SH,NEWBY,3005.5,76.31,0.496,13.7,18.35,3.6,1,0.878
1,C SH,NEWBY,3006,72.35,0.497,13.2,18.6,3.7,1,0.854
1,C SH,NEWBY,3006.5,74.77,0.504,11.8,19.3,3.7,1,0.829
1,C SH,NEWBY,3007,75.05,0.515,11.5,19.55,3.8,1,0.805
1,C SH,NEWBY,3007.5,71.98,0.529,10.5,19.35,3.8,1,0.78
1,C SH,NEWBY,3008,71.05,0.542,10.4,17.9,3.7,1,0.756
1,C SH,NEWBY,3008.5,68.96,0.549,10.7,15.75,3.7,1,0.732
0,C SH,NEWBY,3009,64.84,0.554,10.6,13.6,3.6,1,0.707
0,C SH,NEWBY,3009.5,65.22,0.558,10.6,12.6,3.6,1,0.683
0,C SH,NEWBY,3010,66.6,0.565,10.8,13.5,3.5,1,0.659
0,C SH,NEWBY,3010.5,68.59,0.574,12.4,14.6,3.5,1,0.634
0,C SH,NEWBY,3011,73.44,0.585,12.6,16.7,3.5,1,0.61
0,C SH,NEWBY,3011.5,76.76,0.595,14.4,16.7,3.4,1,0.585
0,C SH,NEWBY,3012,78.76,0.603,14.2,16.6,3.4,1,0.561
0,C SH,NEWBY,3012.5,80.33,0.607,12.5,16.15,3.6,1,0.537
0,C SH,NEWBY,3013,77.14,0.613,9.8,15.7,3.7,1,0.512
0,C SH,NEWBY,3013.5,71.91,0.621,9.5,13.95,3.7,1,0.488
0,C SH,NEWBY,3014,68.44,0.631,8.8,13,3.8,1,0.463
0,C SH,NEWBY,3014.5,64.99,0.64,10.6,11.3,3.8,1,0.439
0,C SH,NEWBY,3015,64.47,0.643,8.6,12.1,3.7,1,0.415
0,C SH,NEWBY,3015.5,64.96,0.632,9.1,12.15,3.6,1,0.39
0,C SH,NEWBY,3016,66.29,0.609,9.9,12.55,3.4,1,0.366
0,C SH,NEWBY,3016.5,67.6,0.577,10.4,12.8,3.4,1,0.341
0,C SH,NEWBY,3017,67.43,0.545,8.0,15.8,3.3,1,0.317
0,C SH,NEWBY,3017.5,68.87,0.52,5.8,19.5,3.2,1,0.293
0,C SH,NEWBY,3018,73.88,0.502,6.1,21.45,3.3,1,0.268
0,C SH,NEWBY,3018.5,77.89,0.49,6.5,23.15,3.4,1,0.244
0,C SH,NEWBY,3019,83.49,0.484,6.3,23.15,3.4,1,0.22
0,C SH,NEWBY,3019.5,87.98,0.484,9.9,21.65,3.4,1,0.195
0,C SH,NEWBY,3020,86.45,0.497,9.5,21.25,3.4,1,0.171
0,C SH,NEWBY,3020.5,86.29,0.521,10.3,19.95,3.4,1,0.146
0,C SH,NEWBY,3021,82.18,0.565,14.1,17.95,3.6,1,0.122
0,C SH,NEWBY,3021.5,77.07,0.621,8.9,20.65,3.5,1,0.098
0,C SH,NEWBY,3022,72.45,0.689,8.5,21.65,3.8,1,0.073
0,C SH,NEWBY,3022.5,63.1,0.753,4.9,20.55,3.8,1,0.049
0,C SH,NEWBY,3023,49.23,0.806,-1.4,15.3,3.9,1,0.024
1,A1 SH,CHURCHMAN BIBLE,2917.5,63.5,0.705,4.916,12.174,3.162,1,1
1,A1 SH,CHURCHMAN BIBLE,2918,80.875,0.709,7.514,13.286,2.932,1,0.95
1,A1 SH,CHURCHMAN BIBLE,2918.5,87.813,0.7,7.785,13.212,2.953,1,0.9
1,A1 SH,CHURCHMAN BIBLE,2919,86.75,0.685,7.547,13.547,3.42,1,0.85
1,A1 SH,CHURCHMAN BIBLE,2919.5,79.438,0.669,5.912,12.252,3.324,1,0.8
0,A1 SH,CHURCHMAN BIBLE,2920,77.5,0.658,4.537,11.332,3.324,1,0.75
0,A1 SH,CHURCHMAN BIBLE,2920.5,72.75,0.658,3.974,11.114,3.127,1,0.7
0,A1 SH,CHURCHMAN BIBLE,2921,76.563,0.671,4.98,14.746,2.818,1,0.65
0,A1 SH,CHURCHMAN BIBLE,2921.5,79.625,0.686,4.552,18.202,2.684,1,0.6
1,A1 SH,CHURCHMAN BIBLE,2926,69.25,0.734,4.784,13.527,3.01,1,0.1
1,A1 SH,CHURCHMAN BIBLE,2926.5,65.625,0.77,1.439,10.182,3.277,1,0.05
1,A1 LM,CHURCHMAN BIBLE,2933,71.563,0.772,3.478,22.157,2.416,2,0.87
1,A1 LM,CHURCHMAN BIBLE,2933.5,75.375,0.746,-0.136,20.595,2.496,2,0.859
1,A1 LM,CHURCHMAN BIBLE,2934.5,79.375,0.73,2.966,20.96,2.967,2,0.837
1,A1 LM,CHURCHMAN BIBLE,2935,79.438,0.734,1.488,19.02,3.406,2,0.826
1,B1 SH,CHURCHMAN BIBLE,2974,74.563,0.779,-0.666,32.404,2.168,1,1
1,B1 SH,CHURCHMAN BIBLE,2974.5,72.688,0.727,0.793,40.027,2.037,1,0.958
1,B1 SH,CHURCHMAN BIBLE,2975,77.438,0.705,-1.06,42.174,1.941,1,0.917
1,B1 SH,CHURCHMAN BIBLE,2975.5,80.813,0.695,-1.309,41.299,1.888,1,0.875
1,B1 SH,CHURCHMAN BIBLE,2976,82.875,0.672,-2.435,42.571,1.802,1,0.833
1,B1 SH,CHURCHMAN BIBLE,2976.5,80.813,0.657,-5.069,38.223,2.248,1,0.792
1,B1 SH,CHURCHMAN BIBLE,2977,71.75,0.661,-3.162,27.967,3.102,1,0.75
1,B1 SH,CHURCHMAN BIBLE,2977.5,64.313,0.689,-1.192,18.282,3.488,1,0.708
0,B1 SH,CHURCHMAN BIBLE,2978,60.563,0.818,3.299,9.983,3.334,1,0.625
0,B1 SH,CHURCHMAN BIBLE,2978.5,65.688,0.886,2.794,9.022,3.25,1,0.583
0,B1 SH,CHURCHMAN BIBLE,2979,59.125,0.89,2.077,9.446,3.025,1,0.542
0,B1 SH,CHURCHMAN BIBLE,2979.5,57.563,0.868,1.903,10.646,2.709,1,0.5
0,B1 SH,CHURCHMAN BIBLE,2980,54.156,0.821,1.138,11.021,2.934,1,0.458
0,B1 SH,CHURCHMAN BIBLE,2980.5,60.719,0.752,3.491,12.573,2.34,1,0.417
0,B1 SH,CHURCHMAN BIBLE,2981,64,0.694,5.213,23.547,1.968,1,0.375
0,B1 SH,CHURCHMAN BIBLE,2981.5,68.063,0.675,-1.635,38.745,1.75,1,0.333
0,B1 SH,CHURCHMAN BIBLE,2982,66.688,0.646,-3.951,40.768,1.666,1,0.292
0,B1 SH,CHURCHMAN BIBLE,2982.5,65.125,0.608,-9.25,33.469,2.354,1,0.25
0,B1 SH,CHURCHMAN BIBLE,2983,61.375,0.563,-1.914,21.104,3.387,1,0.208
0,B1 SH,CHURCHMAN BIBLE,2983.5,62.125,0.51,3.503,16.468,3.209,1,0.167
0,B1 SH,CHURCHMAN BIBLE,2984,67.438,0.495,7.9,19.151,2.902,1,0.125
0,B1 SH,CHURCHMAN BIBLE,2984.5,65.313,0.52,7.18,27.683,2.648,1,0.083
1,B2 SH,CHURCHMAN BIBLE,3000.5,207.125,0.707,-0.923,22.896,2.35,2,0.063
1,B2 SH,CHURCHMAN BIBLE,3001,221.125,0.664,-9.69,39.427,2.043,2,0.031
1,B2 SH,CHURCHMAN BIBLE,3001.5,183.375,0.61,-9.88,45.231,1.927,1,1
1,B2 SH,CHURCHMAN BIBLE,3002,124.438,0.558,-7.337,46.692,2.15,1,0.917
1,B2 SH,CHURCHMAN BIBLE,3002.5,93.438,0.516,2.671,42.934,2.004,1,0.833
1,B2 SH,CHURCHMAN BIBLE,3003,81.625,0.492,6.728,44.249,1.641,1,0.75
1,B2 SH,CHURCHMAN BIBLE,3003.5,78.813,0.505,2.318,48.464,1.465,1,0.667
1,B2 SH,CHURCHMAN BIBLE,3004,74.5,0.535,-8.228,52.369,1.513,1,0.583
1,B2 SH,CHURCHMAN BIBLE,3004.5,75.563,0.548,-16.331,46.605,1.741,1,0.5
1,B2 SH,CHURCHMAN BIBLE,3005,69.438,0.556,-18.252,40.175,2.879,1,0.417
1,B2 SH,CHURCHMAN BIBLE,3005.5,63.063,0.638,5.584,32.941,2.285,1,0.25
1,B2 SH,CHURCHMAN BIBLE,3006.5,64.938,0.771,-9.77,34.037,2.199,1,0.083
1,B3 SH,CHURCHMAN BIBLE,3021.5,87.875,0.5,3.797,9.68,3.201,2,0.033
1,B3 SH,CHURCHMAN BIBLE,3022,74.938,0.587,3.314,11.139,3.215,1,1
1,B3 SH,CHURCHMAN BIBLE,3022.5,67.625,0.633,3.947,13.485,2.94,1,0.929
0,B3 SH,CHURCHMAN BIBLE,3023,72.313,0.645,4.261,15.173,2.699,1,0.857
0,B3 SH,CHURCHMAN BIBLE,3023.5,70.5,0.653,3.445,15.842,2.647,1,0.786
0,B3 SH,CHURCHMAN BIBLE,3024,70.188,0.649,3.398,14.082,2.91,1,0.714
0,B3 SH,CHURCHMAN BIBLE,3024.5,66.25,0.639,3.774,13.657,2.963,1,0.643
0,B3 SH,CHURCHMAN BIBLE,3025,66.813,0.635,3.915,11.173,2.945,1,0.571
0,B3 SH,CHURCHMAN BIBLE,3025.5,66.875,0.617,2.883,10.252,3.205,1,0.5
0,B3 SH,CHURCHMAN BIBLE,3026,71.438,0.624,2.114,12.681,3.123,1,0.429
0,B3 SH,CHURCHMAN BIBLE,3026.5,83.688,0.651,-0.804,26.781,2.606,1,0.357
0,B3 SH,CHURCHMAN BIBLE,3027,85,0.681,-3.342,36.008,2.4,1,0.286
0,B3 SH,CHURCHMAN BIBLE,3027.5,85,0.681,-3.342,36.008,2.4,1,0.286
0,B3 SH,CHURCHMAN BIBLE,3028,79.313,0.72,-7.159,36.7,2.258,1,0.214
1,B3 SH,CHURCHMAN BIBLE,3028.5,60.906,0.75,-8.424,27.272,3.275,1,0.143
0,B4 SH,CHURCHMAN BIBLE,3036,69.5,0.837,2.843,8.387,3.268,2,0.071
0,B4 SH,CHURCHMAN BIBLE,3036.5,66.563,0.811,3.072,9.184,3.188,1,1
0,B4 SH,CHURCHMAN BIBLE,3037,69.688,0.778,3.549,10.806,3.143,1,0.938
0,B4 SH,CHURCHMAN BIBLE,3037.5,74.938,0.757,4.616,12.669,3.092,1,0.875
0,B4 SH,CHURCHMAN BIBLE,3038,82.188,0.745,4.885,12.937,2.996,1,0.813
0,B4 SH,CHURCHMAN BIBLE,3038.5,76.125,0.743,3.581,11.751,3.016,1,0.75
0,B4 SH,CHURCHMAN BIBLE,3039,69.875,0.746,2.844,9.412,3.055,1,0.688
0,B4 SH,CHURCHMAN BIBLE,3039.5,65.438,0.743,2.723,8.606,3.209,1,0.625
0,B4 SH,CHURCHMAN BIBLE,3040,68.938,0.735,3.213,8.067,3.191,1,0.563
0,B4 SH,CHURCHMAN BIBLE,3040.5,70.875,0.733,2.796,8.679,3.332,1,0.5
0,B4 SH,CHURCHMAN BIBLE,3041,75.375,0.714,2.46,8.917,3.236,1,0.438
1,B4 SH,CHURCHMAN BIBLE,3041.5,76.938,0.687,3.565,10.595,2.854,1,0.375
1,B4 SH,CHURCHMAN BIBLE,3042,82.188,0.686,3.887,20.624,2.342,1,0.313
1,B4 SH,CHURCHMAN BIBLE,3042.5,81.688,0.705,-1.003,35.378,2.123,1,0.25
1,C SH,CHURCHMAN BIBLE,3086.5,99.688,0.551,4.46,12.63,3.172,1,1
1,C SH,CHURCHMAN BIBLE,3087,100.875,0.529,2.024,19.217,2.367,1,0.971
1,C SH,CHURCHMAN BIBLE,3087.5,94.375,0.52,-4.122,34.884,2.059,1,0.941
1,C SH,CHURCHMAN BIBLE,3088,86.438,0.512,-6.8,48.597,1.814,1,0.912
1,C SH,CHURCHMAN BIBLE,3088.5,74.563,0.511,-6.868,49.787,1.894,1,0.882
1,C SH,CHURCHMAN BIBLE,3089,63.094,0.521,-2.572,40.316,2.52,1,0.824
1,C SH,CHURCHMAN BIBLE,3089.5,60.938,0.526,2.082,38.69,2.504,1,0.794
1,C SH,CHURCHMAN BIBLE,3090,62.344,0.535,2.334,38.486,2.443,1,0.765
1,C SH,CHURCHMAN BIBLE,3090.5,63.938,0.542,3.223,38.574,2.393,1,0.735
1,C SH,CHURCHMAN BIBLE,3091,65.688,0.547,3.429,37.294,2.66,1,0.706
1,C SH,CHURCHMAN BIBLE,3091.5,67.313,0.551,2.625,34.093,2.795,1,0.676
1,C SH,CHURCHMAN BIBLE,3092,74.688,0.546,2.915,31.412,2.838,1,0.647
1,C SH,CHURCHMAN BIBLE,3092.5,75.813,0.554,3.902,29.545,2.674,1,0.588
0,C SH,CHURCHMAN BIBLE,3093,70.25,0.567,4.708,28.983,2.395,1,0.559
0,C SH,CHURCHMAN BIBLE,3093.5,68.625,0.596,3.409,32.479,2.186,1,0.529
0,C SH,CHURCHMAN BIBLE,3094,69.313,0.626,-0.391,33.936,2.137,1,0.5
0,C SH,CHURCHMAN BIBLE,3094.5,73.813,0.648,-4.575,32.261,2.383,1,0.471
0,C SH,CHURCHMAN BIBLE,3095,70.625,0.676,-4.527,24.888,3.113,1,0.441
0,C SH,CHURCHMAN BIBLE,3095.5,62.188,0.729,6.794,11.419,3.693,1,0.382
0,C SH,CHURCHMAN BIBLE,3096,68.75,0.763,6.874,10.704,3.854,1,0.353
0,C SH,CHURCHMAN BIBLE,3096.5,70.563,0.785,7.047,9.848,3.883,1,0.324
0,C SH,CHURCHMAN BIBLE,3097,68.813,0.78,4.635,10.746,4.039,1,0.294
0,C SH,CHURCHMAN BIBLE,3097.5,63.063,0.758,4.089,10.657,3.918,1,0.265
0,C SH,CHURCHMAN BIBLE,3098,70,0.725,4.598,13.908,3.297,1,0.235
0,C SH,CHURCHMAN BIBLE,3098.5,77.625,0.647,-2.975,36.031,2.361,1,0.176
0,C SH,CHURCHMAN BIBLE,3099,79.125,0.609,-1.253,39.583,2.15,1,0.147
0,C SH,CHURCHMAN BIBLE,3099.5,78.625,0.584,2.481,38.633,2.104,1,0.118
0,C SH,CHURCHMAN BIBLE,3100,77.938,0.576,6.147,39.556,1.795,1,0.088
0,C SH,CHURCHMAN BIBLE,3100.5,61.438,0.65,-0.749,53.678,1.524,1,0.029
