DeltaPHI,DeltaPHI_diff,Depth,Facies,Formation,GR,GR_diff,ILD_log10,ILD_log10_diff,NM_M,NM_M_diff,PE,PE_diff,PHIND,PHIND_diff,RELPOS,RELPOS_diff,Well Name
2.2,0.5000000000000002,3030.0,6,B5 LM,22.13,2.7699999999999996,0.41700000000000004,0.07500000000000001,2,0,3.7250139232673263,0.0,11.195,-0.7349999999999994,0.5,-0.03299999999999992,ALEXANDER D
3.7,1.5,3030.5,6,B5 LM,24.46,2.330000000000002,0.441,0.023999999999999966,2,0,3.7250139232673263,0.0,10.44,-0.7550000000000008,0.467,-0.032999999999999974,ALEXANDER D
4.8,1.0999999999999996,3031.0,6,B5 LM,27.42,2.960000000000001,0.452,0.01100000000000001,2,0,3.7250139232673263,0.0,10.075,-0.3650000000000002,0.433,-0.03400000000000003,ALEXANDER D
6.1,1.2999999999999998,3031.5,6,B5 LM,31.51,4.09,0.452,0.0,2,0,3.7250139232673263,0.0,10.06,-0.014999999999998792,0.4,-0.032999999999999974,ALEXANDER D
6.9,0.8000000000000007,3032.0,7,B5 LM,36.65,5.139999999999997,0.452,0.0,2,0,3.7250139232673263,0.0,10.375,0.3149999999999995,0.36700000000000005,-0.032999999999999974,ALEXANDER D
7.3,0.39999999999999947,3032.5,7,B5 LM,42.07,5.420000000000002,0.452,0.0,2,0,3.7250139232673263,0.0,10.785,0.41000000000000014,0.33299999999999996,-0.034000000000000086,ALEXANDER D
6.9,-0.39999999999999947,3033.0,8,B5 LM,44.85,2.780000000000001,0.46399999999999997,0.011999999999999955,2,0,3.7250139232673263,0.0,11.1,0.3149999999999995,0.3,-0.032999999999999974,ALEXANDER D
3.2,-3.7,3033.5,8,B5 LM,43.82,-1.0300000000000011,0.48700000000000004,0.023000000000000076,2,0,3.7250139232673263,0.0,12.825,1.7249999999999996,0.267,-0.032999999999999974,ALEXANDER D
3.2,0.0,3034.0,8,B5 LM,42.31,-1.509999999999998,0.504,0.01699999999999996,2,0,3.7250139232673263,0.0,12.595,-0.22999999999999865,0.233,-0.034,ALEXANDER D
3.7,0.5,3034.5,8,B5 LM,45.53,3.219999999999999,0.52,0.016000000000000014,2,0,3.7250139232673263,0.0,11.585,-1.0099999999999998,0.2,-0.033,ALEXANDER D
3.7,0.0,3035.0,6,B5 LM,53.57,8.04,0.524,0.0040000000000000036,2,0,3.7250139232673263,0.0,10.93,-0.6550000000000011,0.16699999999999998,-0.03300000000000003,ALEXANDER D
3.8,0.09999999999999964,3035.5,5,B5 LM,58.75,5.18,0.519,-0.0050000000000000044,2,0,3.7250139232673263,0.0,10.71,-0.21999999999999886,0.133,-0.033999999999999975,ALEXANDER D
3.7,-0.09999999999999964,3036.0,6,B5 LM,62.45,3.700000000000003,0.5,-0.019000000000000017,2,0,3.7250139232673263,0.0,10.68,-0.030000000000001137,0.1,-0.033,ALEXANDER D
6.7,3.0,3036.5,8,B5 LM,64.3,1.8499999999999943,0.47600000000000003,-0.023999999999999966,2,0,3.7250139232673263,0.0,12.145,1.4649999999999999,0.067,-0.033,ALEXANDER D
10.6,3.8999999999999995,3037.0,8,B5 LM,83.36,19.060000000000002,0.43,-0.04600000000000004,2,0,3.7250139232673263,0.0,14.415,2.2699999999999996,0.033,-0.034,ALEXANDER D
13.0,2.4000000000000004,3037.5,3,C SH,99.93,16.570000000000007,0.377,-0.05299999999999999,1,-1,3.7250139232673263,0.0,19.93,5.515000000000001,1.0,0.967,ALEXANDER D
10.7,-2.3000000000000007,3038.0,3,C SH,107.9,7.969999999999999,0.35,-0.027000000000000024,1,0,3.7250139232673263,0.0,23.79,3.8599999999999994,0.981,-0.019000000000000017,ALEXANDER D
10.3,-0.3999999999999986,3038.5,3,C SH,109.79,1.8900000000000006,0.33799999999999997,-0.01200000000000001,1,0,3.7250139232673263,0.0,24.205,0.41499999999999915,0.9620000000000001,-0.018999999999999906,ALEXANDER D
8.9,-1.4000000000000004,3039.0,3,C SH,107.46,-2.3300000000000125,0.33799999999999997,0.0,1,0,3.7250139232673263,0.0,23.415,-0.7899999999999991,0.943,-0.019000000000000128,ALEXANDER D
8.8,-0.09999999999999964,3039.5,3,C SH,104.2,-3.259999999999991,0.364,0.026000000000000023,1,0,3.7250139232673263,0.0,21.355,-2.0599999999999987,0.925,-0.017999999999999905,ALEXANDER D
8.5,-0.3000000000000007,3040.0,3,C SH,100.89,-3.3100000000000023,0.40299999999999997,0.03899999999999998,1,0,3.7250139232673263,0.0,19.2,-2.155000000000001,0.9059999999999999,-0.019000000000000128,ALEXANDER D
9.1,0.5999999999999996,3040.5,3,C SH,96.81,-4.079999999999998,0.436,0.03300000000000003,1,0,3.7250139232673263,0.0,18.54,-0.6600000000000001,0.887,-0.018999999999999906,ALEXANDER D
10.1,1.0,3041.0,3,C SH,93.52,-3.2900000000000063,0.45,0.014000000000000012,1,0,3.7250139232673263,0.0,18.555,0.015000000000000568,0.868,-0.019000000000000017,ALEXANDER D
9.5,-0.5999999999999996,3041.5,3,C SH,91.17,-2.3499999999999943,0.46399999999999997,0.013999999999999957,1,0,3.7250139232673263,0.0,19.16,0.6050000000000004,0.8490000000000001,-0.018999999999999906,ALEXANDER D
7.0,-2.5,3042.0,3,C SH,91.16,-0.010000000000005116,0.48,0.016000000000000014,1,0,3.7250139232673263,0.0,20.555,1.3949999999999996,0.83,-0.019000000000000128,ALEXANDER D
7.0,0.0,3042.5,3,C SH,91.16,0.0,0.498,0.018000000000000016,1,0,3.7250139232673263,0.0,20.82,0.26500000000000057,0.8109999999999999,-0.019000000000000017,ALEXANDER D
9.2,2.1999999999999993,3043.0,3,C SH,90.22,-0.9399999999999977,0.511,0.013000000000000012,1,0,3.7250139232673263,0.0,20.195,-0.625,0.792,-0.018999999999999906,ALEXANDER D
11.7,2.5,3043.5,3,C SH,88.76,-1.4599999999999937,0.513,0.0020000000000000018,1,0,3.7250139232673263,0.0,19.065,-1.129999999999999,0.774,-0.018000000000000016,ALEXANDER D
10.5,-1.1999999999999993,3044.0,3,C SH,87.23,-1.5300000000000011,0.525,0.01200000000000001,1,0,3.7250139232673263,0.0,18.955,-0.11000000000000298,0.755,-0.019000000000000017,ALEXANDER D
7.5,-3.0,3044.5,3,C SH,86.48,-0.75,0.528,0.0030000000000000027,1,0,3.7250139232673263,0.0,19.295,0.3400000000000034,0.736,-0.019000000000000017,ALEXANDER D
4.6,-2.9000000000000004,3045.0,2,C SH,86.01,-0.46999999999999886,0.528,0.0,1,0,3.7250139232673263,0.0,19.375,0.0799999999999983,0.7170000000000001,-0.018999999999999906,ALEXANDER D
5.6,1.0,3045.5,2,C SH,86.01,0.0,0.522,-0.006000000000000005,1,0,3.7250139232673263,0.0,17.82,-1.5549999999999997,0.698,-0.019000000000000128,ALEXANDER D
8.9,3.3000000000000007,3046.0,2,C SH,86.0,-0.010000000000005116,0.516,-0.006000000000000005,1,0,3.7250139232673263,0.0,15.975,-1.8450000000000006,0.679,-0.018999999999999906,ALEXANDER D
12.0,3.0999999999999996,3046.5,2,C SH,87.85,1.8499999999999943,0.516,0.0,1,0,3.7250139232673263,0.0,14.545,-1.4299999999999997,0.66,-0.019000000000000017,ALEXANDER D
13.0,1.0,3047.0,2,C SH,90.4,2.5500000000000114,0.522,0.006000000000000005,1,0,3.7250139232673263,0.0,14.125,-0.41999999999999993,0.642,-0.018000000000000016,ALEXANDER D
13.1,0.09999999999999964,3047.5,2,C SH,92.34,1.9399999999999977,0.56,0.038000000000000034,1,0,3.7250139232673263,0.0,13.93,-0.19500000000000028,0.623,-0.019000000000000017,ALEXANDER D
12.6,-0.5,3048.0,2,C SH,93.96,1.6199999999999903,0.5920000000000001,0.03200000000000003,1,0,3.7250139232673263,0.0,13.6,-0.33000000000000007,0.604,-0.019000000000000017,ALEXANDER D
11.9,-0.6999999999999993,3048.5,2,C SH,94.35,0.39000000000000057,0.607,0.014999999999999902,1,0,3.7250139232673263,0.0,13.58,-0.019999999999999574,0.585,-0.019000000000000017,ALEXANDER D
11.0,-0.9000000000000004,3049.0,2,C SH,93.85,-0.5,0.607,0.0,1,0,3.7250139232673263,0.0,13.95,0.3699999999999992,0.5660000000000001,-0.018999999999999906,ALEXANDER D
9.3,-1.6999999999999993,3049.5,2,C SH,92.45,-1.3999999999999915,0.607,0.0,1,0,3.7250139232673263,0.0,14.73,0.7800000000000011,0.547,-0.019000000000000017,ALEXANDER D
10.0,0.6999999999999993,3050.0,2,C SH,91.43,-1.019999999999996,0.613,0.006000000000000005,1,0,3.7250139232673263,0.0,14.335,-0.3949999999999996,0.528,-0.019000000000000017,ALEXANDER D
10.8,0.8000000000000007,3050.5,2,C SH,90.38,-1.0500000000000114,0.603,-0.010000000000000009,1,0,3.7250139232673263,0.0,13.985,-0.3500000000000014,0.509,-0.019000000000000017,ALEXANDER D
11.9,1.0999999999999996,3051.0,2,C SH,91.31,0.9300000000000068,0.5920000000000001,-0.010999999999999899,1,0,3.7250139232673263,0.0,14.05,0.06500000000000128,0.491,-0.018000000000000016,ALEXANDER D
12.7,0.7999999999999989,3051.5,2,C SH,94.47,3.1599999999999966,0.5820000000000001,-0.010000000000000009,1,0,3.7250139232673263,0.0,14.2,0.14999999999999858,0.47200000000000003,-0.01899999999999996,ALEXANDER D
13.6,0.9000000000000004,3052.0,2,C SH,95.67,1.2000000000000028,0.575,-0.007000000000000117,1,0,3.7250139232673263,0.0,14.39,0.19000000000000128,0.45299999999999996,-0.019000000000000072,ALEXANDER D
13.7,0.09999999999999964,3052.5,2,C SH,95.66,-0.010000000000005116,0.584,0.009000000000000008,1,0,3.7250139232673263,0.0,14.61,0.21999999999999886,0.434,-0.01899999999999996,ALEXANDER D
13.2,-0.5,3053.0,2,C SH,94.72,-0.9399999999999977,0.593,0.009000000000000008,1,0,3.7250139232673263,0.0,14.95,0.33999999999999986,0.415,-0.019000000000000017,ALEXANDER D
11.4,-1.799999999999999,3053.5,2,C SH,93.76,-0.9599999999999937,0.588,-0.0050000000000000044,1,0,3.7250139232673263,0.0,14.8,-0.14999999999999858,0.396,-0.01899999999999996,ALEXANDER D
10.6,-0.8000000000000007,3054.0,2,C SH,91.57,-2.190000000000012,0.581,-0.007000000000000006,1,0,3.7250139232673263,0.0,14.75,-0.05000000000000071,0.377,-0.019000000000000017,ALEXANDER D
11.3,0.7000000000000011,3054.5,2,C SH,88.82,-2.75,0.581,0.0,1,0,3.7250139232673263,0.0,13.885,-0.8650000000000002,0.358,-0.019000000000000017,ALEXANDER D
11.2,-0.10000000000000142,3055.0,2,C SH,88.2,-0.6199999999999903,0.575,-0.006000000000000005,1,0,3.7250139232673263,0.0,13.455,-0.4299999999999997,0.34,-0.01799999999999996,ALEXANDER D
11.1,-0.09999999999999964,3055.5,2,C SH,89.12,0.9200000000000017,0.568,-0.007000000000000006,1,0,3.7250139232673263,0.0,13.295,-0.16000000000000014,0.321,-0.019000000000000017,ALEXANDER D
11.4,0.3000000000000007,3056.0,2,C SH,89.11,-0.010000000000005116,0.562,-0.005999999999999894,1,0,3.7250139232673263,0.0,13.205,-0.08999999999999986,0.302,-0.019000000000000017,ALEXANDER D
11.8,0.40000000000000036,3056.5,2,C SH,89.68,0.5700000000000074,0.5589999999999999,-0.0030000000000001137,1,0,3.7250139232673263,0.0,14.08,0.875,0.28300000000000003,-0.01899999999999996,ALEXANDER D
9.3,-2.5,3057.0,2,C SH,95.2,5.519999999999996,0.5529999999999999,-0.006000000000000005,1,0,3.7250139232673263,0.0,15.595,1.5150000000000006,0.264,-0.019000000000000017,ALEXANDER D
7.0,-2.3000000000000007,3057.5,2,C SH,100.38,5.179999999999993,0.5329999999999999,-0.020000000000000018,1,0,3.7250139232673263,0.0,16.775,1.179999999999998,0.245,-0.019000000000000017,ALEXANDER D
5.6,-1.4000000000000004,3058.0,2,C SH,100.69,0.3100000000000023,0.502,-0.030999999999999917,1,0,3.7250139232673263,0.0,17.655,0.8800000000000026,0.226,-0.01899999999999999,ALEXANDER D
9.3,3.700000000000001,3058.5,2,C SH,101.17,0.480000000000004,0.48,-0.02200000000000002,1,0,3.7250139232673263,0.0,17.035,-0.620000000000001,0.20800000000000002,-0.017999999999999988,ALEXANDER D
13.6,4.299999999999999,3059.0,2,C SH,105.79,4.6200000000000045,0.45,-0.02999999999999997,1,0,3.7250139232673263,0.0,17.85,0.8150000000000013,0.18899999999999997,-0.019000000000000045,ALEXANDER D
14.7,1.0999999999999996,3059.5,3,C SH,110.42,4.6299999999999955,0.431,-0.019000000000000017,1,0,3.7250139232673263,0.0,18.84,0.9899999999999984,0.17,-0.01899999999999996,ALEXANDER D
15.2,0.5,3060.0,3,C SH,115.02,4.599999999999994,0.408,-0.02300000000000002,1,0,3.7250139232673263,0.0,19.66,0.8200000000000003,0.151,-0.019000000000000017,ALEXANDER D
12.1,-3.0999999999999996,3060.5,3,C SH,118.87,3.8500000000000085,0.39399999999999996,-0.014000000000000012,1,0,3.7250139232673263,0.0,20.855,1.1950000000000003,0.132,-0.01899999999999999,ALEXANDER D
8.0,-4.1,3061.0,3,C SH,120.98,2.1099999999999994,0.389,-0.004999999999999949,1,0,3.7250139232673263,0.0,20.965,0.10999999999999943,0.113,-0.019000000000000003,ALEXANDER D
8.7,0.6999999999999993,3061.5,3,C SH,120.17,-0.8100000000000023,0.382,-0.007000000000000006,1,0,3.7250139232673263,0.0,19.085,-1.879999999999999,0.075,-0.038000000000000006,ALEXANDER D
10.7,2.0,3062.0,3,C SH,118.88,-1.2900000000000063,0.384,0.0020000000000000018,1,0,3.7250139232673263,0.0,19.515,0.4299999999999997,0.057,-0.017999999999999995,ALEXANDER D
9.4,-1.299999999999999,3062.5,3,C SH,117.37,-1.509999999999991,0.40700000000000003,0.02300000000000002,1,0,3.7250139232673263,0.0,20.135,0.620000000000001,0.038,-0.019000000000000003,ALEXANDER D
7.4,-2.0,3063.0,3,C SH,112.94,-4.430000000000007,0.43799999999999994,0.030999999999999917,1,0,3.7250139232673263,0.0,21.47,1.3349999999999973,0.019,-0.019,ALEXANDER D
5.8,-1.6000000000000005,3063.5,5,C LM,104.72,-8.219999999999999,0.46799999999999997,0.030000000000000027,2,1,3.7250139232673263,0.0,22.55,1.0800000000000018,1.0,0.981,ALEXANDER D
5.1,-0.7000000000000002,3064.0,8,C LM,93.17,-11.549999999999997,0.498,0.030000000000000027,2,0,3.7250139232673263,0.0,23.07,0.5199999999999996,0.991,-0.009000000000000008,ALEXANDER D
5.6,0.5,3064.5,8,C LM,82.73,-10.439999999999998,0.5589999999999999,0.06099999999999994,2,0,3.7250139232673263,0.0,19.8,-3.2699999999999996,0.983,-0.008000000000000007,ALEXANDER D
1.3,-4.3,3065.0,8,C LM,71.43,-11.299999999999997,0.687,0.1280000000000001,2,0,3.7250139232673263,0.0,10.76,-9.040000000000001,0.9740000000000001,-0.008999999999999897,ALEXANDER D
0.9,-0.4,3065.5,8,C LM,52.48,-18.95000000000001,0.9229999999999999,0.23599999999999988,2,0,3.7250139232673263,0.0,6.66,-4.1,0.966,-0.008000000000000118,ALEXANDER D
0.6,-0.30000000000000004,3066.0,8,C LM,29.52,-22.959999999999997,0.898,-0.02499999999999991,2,0,3.7250139232673263,0.0,6.32,-0.33999999999999986,0.9570000000000001,-0.008999999999999897,ALEXANDER D
0.6,0.0,3066.5,8,C LM,20.23,-9.29,0.857,-0.041000000000000036,2,0,3.7250139232673263,0.0,6.24,-0.08000000000000007,0.948,-0.009000000000000119,ALEXANDER D
0.6,0.0,3067.0,6,C LM,19.76,-0.46999999999999886,0.8009999999999999,-0.05600000000000005,2,0,3.7250139232673263,0.0,6.4,0.16000000000000014,0.94,-0.008000000000000007,ALEXANDER D
0.8,0.20000000000000007,3067.5,6,C LM,20.21,0.4499999999999993,0.76,-0.040999999999999925,2,0,3.7250139232673263,0.0,6.82,0.41999999999999993,0.9309999999999999,-0.009000000000000008,ALEXANDER D
0.6,-0.20000000000000007,3068.0,6,C LM,21.11,0.8999999999999986,0.721,-0.039000000000000035,2,0,3.7250139232673263,0.0,8.14,1.3200000000000003,0.922,-0.008999999999999897,ALEXANDER D
0.2,-0.39999999999999997,3068.5,6,C LM,28.3,7.190000000000001,0.78,0.05900000000000005,2,0,3.7250139232673263,0.0,9.295,1.1549999999999994,0.914,-0.008000000000000007,ALEXANDER D
2.1,1.9000000000000001,3069.0,5,C LM,33.2,4.900000000000002,0.86,0.07999999999999996,2,0,3.7250139232673263,0.0,8.725,-0.5700000000000003,0.905,-0.009000000000000008,ALEXANDER D
3.6,1.5,3069.5,8,C LM,34.58,1.3799999999999955,0.8440000000000001,-0.015999999999999903,2,0,3.7250139232673263,0.0,7.585,-1.1399999999999997,0.897,-0.008000000000000007,ALEXANDER D
3.5,-0.10000000000000009,3070.0,8,C LM,35.04,0.46000000000000085,0.8270000000000001,-0.017000000000000015,2,0,3.7250139232673263,0.0,6.925,-0.6600000000000001,0.888,-0.009000000000000008,ALEXANDER D
3.7,0.20000000000000018,3070.5,8,C LM,31.78,-3.259999999999998,0.809,-0.018000000000000016,2,0,3.7250139232673263,0.0,6.7,-0.22499999999999964,0.879,-0.009000000000000008,ALEXANDER D
3.8,0.09999999999999964,3071.0,6,C LM,25.36,-6.420000000000002,0.78,-0.029000000000000026,2,0,3.7250139232673263,0.0,6.585,-0.11500000000000021,0.871,-0.008000000000000007,ALEXANDER D
6.0,2.2,3071.5,6,C LM,24.34,-1.0199999999999996,0.7240000000000001,-0.05599999999999994,2,0,3.7250139232673263,0.0,7.545,0.96,0.862,-0.009000000000000008,ALEXANDER D
8.0,2.0,3072.0,7,C LM,24.38,0.03999999999999915,0.644,-0.08000000000000007,2,0,3.7250139232673263,0.0,9.3,1.7550000000000008,0.853,-0.009000000000000008,ALEXANDER D
6.7,-1.2999999999999998,3072.5,7,C LM,25.72,1.3399999999999999,0.601,-0.04300000000000004,2,0,3.7250139232673263,0.0,10.78,1.4799999999999986,0.845,-0.008000000000000007,ALEXANDER D
6.9,0.20000000000000018,3073.0,7,C LM,31.28,5.560000000000002,0.594,-0.007000000000000006,2,0,3.7250139232673263,0.0,10.86,0.08000000000000007,0.836,-0.009000000000000008,ALEXANDER D
6.8,-0.10000000000000053,3073.5,7,C LM,33.13,1.8500000000000014,0.607,0.013000000000000012,2,0,3.7250139232673263,0.0,10.785,-0.07499999999999929,0.828,-0.008000000000000007,ALEXANDER D
5.4,-1.3999999999999995,3074.0,7,C LM,33.13,0.0,0.627,0.020000000000000018,2,0,3.7250139232673263,0.0,10.165,-0.620000000000001,0.8190000000000001,-0.008999999999999897,ALEXANDER D
3.3,-2.1000000000000005,3074.5,7,C LM,33.28,0.14999999999999858,0.6579999999999999,0.030999999999999917,2,0,3.7250139232673263,0.0,9.935,-0.22999999999999865,0.81,-0.009000000000000008,ALEXANDER D
1.6,-1.6999999999999997,3075.0,7,C LM,35.32,2.039999999999999,0.6970000000000001,0.039000000000000146,2,0,3.7250139232673263,0.0,9.495,-0.4400000000000013,0.802,-0.008000000000000007,ALEXANDER D
2.0,0.3999999999999999,3075.5,7,C LM,39.73,4.409999999999997,0.732,0.03499999999999992,2,0,3.7250139232673263,0.0,8.185,-1.3099999999999987,0.7929999999999999,-0.009000000000000119,ALEXANDER D
3.7,1.7000000000000002,3076.0,6,C LM,44.71,4.980000000000004,0.78,0.04800000000000004,2,0,3.7250139232673263,0.0,7.35,-0.8350000000000009,0.784,-0.008999999999999897,ALEXANDER D
4.9,1.2000000000000002,3076.5,6,C LM,47.02,2.3100000000000023,0.8590000000000001,0.07900000000000007,2,0,3.7250139232673263,0.0,7.025,-0.3249999999999993,0.7759999999999999,-0.008000000000000118,ALEXANDER D
6.4,1.5,3077.0,6,C LM,47.48,0.45999999999999375,0.895,0.03599999999999992,2,0,3.7250139232673263,0.0,7.11,0.08499999999999996,0.767,-0.008999999999999897,ALEXANDER D
6.6,0.1999999999999993,3077.5,6,C LM,47.67,0.19000000000000483,0.914,0.019000000000000017,2,0,3.7250139232673263,0.0,6.95,-0.16000000000000014,0.759,-0.008000000000000007,ALEXANDER D
6.5,-0.09999999999999964,3078.0,6,C LM,48.06,0.39000000000000057,0.92,0.006000000000000005,2,0,3.7250139232673263,0.0,7.035,0.08499999999999996,0.75,-0.009000000000000008,ALEXANDER D
6.5,0.0,3078.5,6,C LM,48.06,0.0,0.92,0.0,2,0,3.7250139232673263,0.0,7.035,0.0,0.75,0.0,ALEXANDER D
6.4,-0.09999999999999964,3079.0,6,C LM,50.2,2.1400000000000006,0.92,0.0,2,0,3.7250139232673263,0.0,7.17,0.1349999999999998,0.741,-0.009000000000000008,ALEXANDER D
6.2,-0.20000000000000018,3079.5,6,C LM,54.42,4.219999999999999,0.92,0.0,2,0,3.7250139232673263,0.0,7.405,0.23500000000000032,0.733,-0.008000000000000007,ALEXANDER D
5.5,-0.7000000000000002,3080.0,5,C LM,55.8,1.3799999999999955,0.919,-0.0010000000000000009,2,0,3.7250139232673263,0.0,7.825,0.41999999999999993,0.7240000000000001,-0.008999999999999897,ALEXANDER D
4.5,-1.0,3080.5,5,C LM,53.94,-1.8599999999999994,0.919,0.0,2,0,3.7250139232673263,0.0,8.11,0.28499999999999925,0.716,-0.008000000000000118,ALEXANDER D
3.3,-1.2000000000000002,3081.0,5,C LM,51.81,-2.1299999999999955,0.919,0.0,2,0,3.7250139232673263,0.0,8.435,0.32500000000000107,0.7070000000000001,-0.008999999999999897,ALEXANDER D
3.0,-0.2999999999999998,3081.5,5,C LM,49.4,-2.4100000000000037,0.9129999999999999,-0.006000000000000116,2,0,3.7250139232673263,0.0,8.51,0.07499999999999929,0.698,-0.009000000000000119,ALEXANDER D
3.3,0.2999999999999998,3082.0,5,C LM,47.78,-1.6199999999999974,0.9129999999999999,0.0,2,0,3.7250139232673263,0.0,8.385,-0.125,0.69,-0.008000000000000007,ALEXANDER D
4.6,1.2999999999999998,3082.5,5,C LM,46.95,-0.8299999999999983,0.9059999999999999,-0.007000000000000006,2,0,3.7250139232673263,0.0,8.06,-0.3249999999999993,0.6809999999999999,-0.009000000000000008,ALEXANDER D
5.2,0.6000000000000005,3083.0,5,C LM,47.4,0.44999999999999574,0.9059999999999999,0.0,2,0,3.7250139232673263,0.0,8.07,0.009999999999999787,0.672,-0.008999999999999897,ALEXANDER D
5.4,0.20000000000000018,3083.5,5,C LM,48.32,0.9200000000000017,0.9,-0.005999999999999894,2,0,3.7250139232673263,0.0,8.265,0.19500000000000028,0.664,-0.008000000000000007,ALEXANDER D
4.3,-1.1000000000000005,3084.0,5,C LM,49.07,0.75,0.897,-0.0030000000000000027,2,0,3.7250139232673263,0.0,9.0,0.7349999999999994,0.655,-0.009000000000000008,ALEXANDER D
2.5,-1.7999999999999998,3084.5,5,C LM,50.13,1.0600000000000023,0.897,0.0,2,0,3.7250139232673263,0.0,9.66,0.6600000000000001,0.647,-0.008000000000000007,ALEXANDER D
3.5,1.0,3085.0,6,C LM,51.38,1.25,0.902,0.0050000000000000044,2,0,3.7250139232673263,0.0,9.08,-0.5800000000000001,0.638,-0.009000000000000008,ALEXANDER D
4.7,1.2000000000000002,3085.5,6,C LM,52.62,1.2399999999999949,0.9129999999999999,0.010999999999999899,2,0,3.7250139232673263,0.0,8.5,-0.5800000000000001,0.629,-0.009000000000000008,ALEXANDER D
5.0,0.2999999999999998,3086.0,6,C LM,54.33,1.7100000000000009,0.925,0.012000000000000122,2,0,3.7250139232673263,0.0,8.235,-0.26500000000000057,0.621,-0.008000000000000007,ALEXANDER D
4.8,-0.20000000000000018,3086.5,6,C LM,56.18,1.8500000000000014,0.937,0.01200000000000001,2,0,3.7250139232673263,0.0,8.01,-0.22499999999999964,0.612,-0.009000000000000008,ALEXANDER D
4.2,-0.5999999999999996,3087.0,6,C LM,57.56,1.3800000000000026,0.9420000000000001,0.0050000000000000044,2,0,3.7250139232673263,0.0,8.02,0.009999999999999787,0.603,-0.009000000000000008,ALEXANDER D
3.6,-0.6000000000000001,3087.5,6,C LM,59.25,1.6899999999999977,0.9420000000000001,0.0,2,0,3.7250139232673263,0.0,8.03,0.009999999999999787,0.595,-0.008000000000000007,ALEXANDER D
3.5,-0.10000000000000009,3088.0,6,C LM,61.36,2.1099999999999994,0.9420000000000001,0.0,2,0,3.7250139232673263,0.0,8.105,0.07500000000000107,0.586,-0.009000000000000008,ALEXANDER D
5.3,1.7999999999999998,3088.5,6,C LM,63.92,2.5600000000000023,0.9359999999999999,-0.006000000000000116,2,0,3.7250139232673263,0.0,7.895,-0.21000000000000085,0.578,-0.008000000000000007,ALEXANDER D
7.0,1.7000000000000002,3089.0,6,C LM,67.46,3.539999999999992,0.932,-0.0039999999999998925,2,0,3.7250139232673263,0.0,7.805,-0.08999999999999986,0.569,-0.009000000000000008,ALEXANDER D
8.5,1.5,3089.5,6,C LM,72.85,5.390000000000001,0.907,-0.025000000000000022,2,0,3.7250139232673263,0.0,7.94,0.13500000000000068,0.56,-0.008999999999999897,ALEXANDER D
10.1,1.5999999999999996,3090.0,6,C LM,84.46,11.61,0.879,-0.028000000000000025,2,0,3.7250139232673263,0.0,8.63,0.6900000000000004,0.552,-0.008000000000000007,ALEXANDER D
